price,bed,bath,acre_lot,street,city,state,zip_code,house_size
2800000.0,2.0,3.0,0.37,792581.0,San Juan,Puerto Rico,901.0,2063.0
685000.0,2.0,2.0,0.37,1156355.0,San Juan,Puerto Rico,901.0,1225.0
995000.0,3.0,2.0,0.04,816259.0,San Juan,Puerto Rico,901.0,1904.0
1800000.0,2.0,3.0,0.37,10815.0,San Juan,Puerto Rico,901.0,1500.0
2300000.0,1.0,6.0,0.07,1063946.0,San Juan,Puerto Rico,901.0,8513.0
6000000.0,8.0,10.0,0.37,1189757.0,San Juan,Puerto Rico,901.0,6200.0
1100000.0,3.0,3.0,1954.0,18665.0,San Juan,Puerto Rico,901.0,1954.0
525000.0,2.0,1.0,0.01,1369293.0,Old San Juan,Puerto Rico,901.0,879.0
1595000.0,1.0,2.0,0.37,792579.0,San Juan,Puerto Rico,901.0,1700.0
895000.0,2.0,2.0,0.03,943549.0,San Juan,Puerto Rico,906.0,1560.0
460000.0,2.0,1.0,0.05,123019.0,San Juan,Puerto Rico,907.0,952.0
480000.0,2.0,1.0,0.37,205516.0,San Juan,Puerto Rico,907.0,952.0
750000.0,2.0,2.0,0.37,818027.0,San Juan,Puerto Rico,907.0,1201.0
310000.0,3.0,2.0,0.37,359379.0,San Juan,Puerto Rico,907.0,1053.0
480000.0,3.0,2.0,0.5,1526147.0,San Juan,Puerto Rico,907.0,1100.0
590000.0,3.0,2.0,0.37,1394764.0,San Juan,Puerto Rico,907.0,1309.0
639000.0,3.0,2.0,0.02,1527009.0,San Juan,Puerto Rico,907.0,1105.0
349900.0,2.0,1.0,0.37,1757635.0,San Juan,Puerto Rico,907.0,725.0
759000.0,2.0,2.0,0.37,1446821.0,San Juan,Puerto Rico,907.0,1325.0
4320000.0,7.0,7.0,0.27,,San Juan,Puerto Rico,907.0,6000.0
775000.0,2.0,2.0,0.37,1448169.0,San Juan,Puerto Rico,907.0,1325.0
2950000.0,3.0,4.0,0.37,1403016.0,San Juan,Puerto Rico,907.0,2700.0
719000.0,2.0,2.0,0.37,377656.0,San Juan,Puerto Rico,907.0,1172.0
1425000.0,3.0,4.0,0.37,216145.0,San Juan,Puerto Rico,907.0,2310.0
2950000.0,3.0,4.0,0.06,1403015.0,San Juan,Puerto Rico,907.0,2800.0
495000.0,2.0,1.0,0.01,63797.0,San Juan,Puerto Rico,907.0,720.0
4500000.0,5.0,6.0,0.11,83317.0,San Juan,Puerto Rico,907.0,4925.0
2875000.0,3.0,4.0,0.24,1567558.0,San Juan,Puerto Rico,907.0,4000.0
2100000.0,4.0,3.0,3.0,1899926.0,San Juan,Puerto Rico,907.0,2000.0
1150000.0,3.0,2.0,0.37,,San Juan,Puerto Rico,909.0,1567.0
450000.0,4.0,4.0,0.08,371088.0,San Juan,Puerto Rico,911.0,2200.0
300000.0,1.0,1.0,0.37,1855448.0,San Juan,Puerto Rico,911.0,600.0
350000.0,1.0,1.0,0.02,1556232.0,San Juan,Puerto Rico,911.0,718.0
975000.0,2.0,2.0,0.37,57173.0,San Juan,Puerto Rico,911.0,1360.0
110000.0,1.0,1.0,0.37,420238.0,San Juan,Puerto Rico,911.0,611.0
1995000.0,,,0.1,615073.0,San Juan,Puerto Rico,911.0,3300.0
2500000.0,3.0,3.0,0.04,1499260.0,San Juan,Puerto Rico,911.0,2404.0
1200000.0,5.0,3.0,0.07,564336.0,San Juan,Puerto Rico,911.0,1400.0
1300000.0,4.0,3.0,0.17,637508.0,San Juan,Puerto Rico,911.0,2000.0
4900000.0,3.0,4.0,0.37,1335905.0,San Juan,Puerto Rico,911.0,3830.0
1650000.0,,,7.08,637551.0,San Juan,Puerto Rico,911.0,2869.0
2125000.0,9.0,11.0,0.11,641567.0,San Juan,Puerto Rico,911.0,5300.0
1500000.0,3.0,2.0,1.0,11289.0,San Juan,Puerto Rico,911.0,1618.0
749000.0,3.0,3.0,2.29,1076038.0,San Juan,Puerto Rico,912.0,3579.0
660000.0,,,0.09,783115.0,San Juan,Puerto Rico,912.0,5181.0
500000.0,3.0,2.0,0.02,130046.0,San Juan,Puerto Rico,913.0,1823.0
192000.0,1.0,1.0,0.37,913399.0,Isla Verde,Puerto Rico,913.0,700.0
2200000.0,,,0.19,723232.0,San Juan,Puerto Rico,913.0,4650.0
995000.0,5.0,3.0,0.4,685936.0,San Juan,Puerto Rico,913.0,2558.0
255000.0,1.0,1.0,0.37,332578.0,San Juan,Puerto Rico,913.0,636.0
2500000.0,4.0,3.0,0.15,1309880.0,San Juan,Puerto Rico,913.0,2800.0
1100000.0,5.0,6.0,0.1,682365.0,San Juan,Puerto Rico,913.0,5687.0
1500000.0,4.0,3.0,0.1,385225.0,San Juan,Puerto Rico,913.0,1500.0
1800000.0,5.0,3.0,0.11,741780.0,San Juan,Puerto Rico,913.0,2924.0
995000.0,3.0,3.0,0.37,481360.0,San Juan,Puerto Rico,913.0,1750.0
2995000.0,3.0,4.0,0.06,6270.0,San Juan,Puerto Rico,913.0,2867.0
149000.0,3.0,1.0,0.09,652194.0,Bayamon,Puerto Rico,915.0,1000.0
105000.0,3.0,1.0,0.04,1076060.0,San Juan,Puerto Rico,915.0,720.0
66000.0,1.0,2.0,0.13,892757.0,San Juan,Puerto Rico,915.0,650.0
1350000.0,10.0,8.0,0.12,1355564.0,San Juan,Puerto Rico,915.0,4547.0
1600000.0,,,0.74,723670.0,San Juan,Puerto Rico,915.0,17870.0
70000.0,1.0,1.0,0.37,987434.0,San Juan,Puerto Rico,917.0,503.0
190000.0,3.0,2.0,0.37,807525.0,San Juan,Puerto Rico,917.0,1338.0
215000.0,1.0,1.0,0.57,860847.0,San Juan,Puerto Rico,917.0,900.0
194900.0,4.0,2.0,1700.0,1106488.0,Hato Rey,Puerto Rico,918.0,1700.0
4295000.0,4.0,4.0,0.37,1446467.0,San Juan,Puerto Rico,918.0,1750.0
2250000.0,3.0,3.0,1.03,296095.0,Saint John,Virgin Islands,830.0,4400.0
1890000.0,4.0,4.0,0.58,1236726.0,Saint John,Virgin Islands,830.0,4409.0
1050000.0,8.0,10.0,0.1,310902.0,San Juan,Puerto Rico,907.0,8000.0
435000.0,3.0,3.0,0.42,124826.0,San Juan,Puerto Rico,907.0,1800.0
270000.0,1.0,1.0,0.37,1842017.0,San Juan,Puerto Rico,907.0,538.0
350000.0,3.0,2.0,0.65,1529748.0,San Juan,Puerto Rico,907.0,1232.0
275000.0,,1.0,0.11,377301.0,San Juan,Puerto Rico,907.0,508.0
285000.0,1.0,1.0,0.37,49126.0,San Juan,Puerto Rico,907.0,648.0
1850000.0,3.0,3.0,0.06,510609.0,San Juan,Puerto Rico,907.0,2620.0
410000.0,2.0,2.0,0.11,154065.0,San Juan,Puerto Rico,907.0,973.0
365000.0,1.0,1.0,0.11,154064.0,San Juan,Puerto Rico,907.0,639.0
695000.0,2.0,2.0,0.1,288426.0,Condado,Puerto Rico,907.0,1152.0
1900000.0,,,0.1,1534550.0,San Juan,Puerto Rico,907.0,6500.0
1895000.0,4.0,4.0,0.37,314553.0,San Juan,Puerto Rico,907.0,2218.0
585000.0,3.0,2.0,0.37,914393.0,San Juan,Puerto Rico,907.0,1477.0
3600000.0,5.0,6.0,0.17,338947.0,San Juan,Puerto Rico,907.0,3359.0
1700000.0,3.0,3.0,0.07,218963.0,San Juan,Puerto Rico,907.0,2069.0
1350000.0,3.0,2.0,0.37,1972898.0,San Juan,Puerto Rico,907.0,1511.0
570000.0,3.0,2.0,0.37,1308839.0,San Juan,Puerto Rico,907.0,1120.0
785000.0,2.0,2.0,0.37,1446822.0,San Juan,Puerto Rico,907.0,1325.0
665000.0,1.0,1.0,0.01,63798.0,San Juan,Puerto Rico,907.0,721.0
495000.0,1.0,1.0,0.6,377657.0,San Juan,Puerto Rico,907.0,758.0
3200000.0,5.0,6.0,8.7,1666926.0,Frederiksted,Virgin Islands,840.0,10100.0
3200000.0,8.0,11.0,2.5,1446002.0,Frederiksted,Virgin Islands,840.0,13000.0
1450000.0,3.0,4.0,0.52,17733.0,Saint John,Virgin Islands,830.0,3166.0
3175000.0,3.0,3.0,1.01,302061.0,Saint John,Virgin Islands,830.0,5223.0
999000.0,4.0,2.0,0.5,1212307.0,Saint John,Virgin Islands,830.0,6300.0
999000.0,7.0,5.0,0.25,917933.0,Saint John,Virgin Islands,830.0,3186.0
1295000.0,3.0,4.0,0.28,329022.0,Saint John,Virgin Islands,830.0,1842.0
1499000.0,5.0,5.0,0.89,1585143.0,Saint John,Virgin Islands,830.0,4468.0
2999000.0,4.0,5.0,0.53,1052221.0,Saint John,Virgin Islands,830.0,5869.0
480000.0,,,0.06,6050.0,San Juan,Puerto Rico,920.0,4374.0
420000.0,,,0.06,1837314.0,San Juan,Puerto Rico,920.0,2793.0
285000.0,3.0,3.0,0.37,10096.0,San Juan,Puerto Rico,921.0,1840.0
100100.0,3.0,2.0,0.03,1076127.0,Rio Piedras,Puerto Rico,921.0,1164.0
118000.0,3.0,1.0,0.06,1683660.0,San Juan,Puerto Rico,921.0,1260.0
178000.0,3.0,2.0,0.37,9388.0,San Juan,Puerto Rico,921.0,718.0
110000.0,3.0,1.0,0.37,,San Juan,Puerto Rico,921.0,946.0
120000.0,4.0,2.0,0.37,,San Juan,Puerto Rico,921.0,1200.0
87000.0,2.0,2.0,0.04,1250839.0,San Juan,Puerto Rico,923.0,1504.0
137000.0,3.0,2.0,0.02,1280195.0,San Juan,Puerto Rico,923.0,1252.0
93000.0,3.0,1.0,0.02,1960680.0,San Juan,Puerto Rico,923.0,181.0
650000.0,4.0,4.0,0.21,385221.0,San Juan,Puerto Rico,924.0,2510.0
137000.0,3.0,2.0,0.01,1592927.0,San Juan,Puerto Rico,924.0,1700.0
108000.0,3.0,2.0,0.02,1319999.0,San Juan,Puerto Rico,924.0,510.0
147000.0,2.0,1.0,0.37,1713122.0,San Juan,Puerto Rico,925.0,933.0
270000.0,10.0,6.0,0.07,435970.0,San Juan,Puerto Rico,925.0,4279.0
183000.0,7.0,4.0,0.08,1868301.0,San Juan,Puerto Rico,926.0,3638.0
195000.0,3.0,2.0,0.37,1143161.0,San Juan,Puerto Rico,926.0,2518.0
174900.0,4.0,4.0,0.29,1902804.0,San Juan,Puerto Rico,926.0,1500.0
225000.0,3.0,2.0,0.37,10813.0,San Juan,Puerto Rico,926.0,2519.0
159900.0,3.0,2.0,0.37,1862044.0,San Juan,Puerto Rico,926.0,1200.0
1600000.0,6.0,4.0,0.19,629349.0,San Juan,Puerto Rico,926.0,3400.0
689000.0,3.0,3.0,0.37,10084.0,San Juan,Puerto Rico,926.0,2557.0
1225000.0,6.0,5.0,0.37,1970515.0,San Juan,Puerto Rico,926.0,4210.0
650000.0,4.0,3.0,0.37,,San Juan,Puerto Rico,926.0,2495.0
889000.0,5.0,4.0,0.37,270241.0,San Juan,Puerto Rico,926.0,3400.0
420000.0,,,0.05,954639.0,San Juan,Puerto Rico,926.0,2861.0
420000.0,,,0.06,1259127.0,San Juan,Puerto Rico,926.0,2552.0
360000.0,,,0.05,426264.0,San Juan,Puerto Rico,926.0,3197.0
600000.0,,,0.08,114797.0,San Juan,Puerto Rico,926.0,5410.0
142000.0,6.0,4.0,0.09,1837661.0,San Juan,Puerto Rico,927.0,2550.0
1800000.0,5.0,8.0,0.37,575407.0,San Juan,Puerto Rico,927.0,8000.0
1500000.0,12.0,9.0,0.37,559928.0,San Juan,Puerto Rico,927.0,10528.0
1800000.0,6.0,7.0,0.52,475810.0,San Juan,Puerto Rico,927.0,4655.0
700000.0,4.0,3.0,0.29,783851.0,Rio Piedras,Puerto Rico,927.0,2206.0
2500000.0,6.0,5.0,0.44,,San Juan,Puerto Rico,927.0,6000.0
2500000.0,6.0,5.0,0.49,268638.0,San Juan,Puerto Rico,927.0,6000.0
73400.0,3.0,1.0,0.37,1988454.0,Toa Baja,Puerto Rico,949.0,950.0
79000.0,2.0,1.0,0.08,1962621.0,Toa Baja,Puerto Rico,949.0,499.0
220000.0,4.0,3.0,0.08,1841702.0,Toa Baja,Puerto Rico,949.0,1576.0
165000.0,4.0,2.0,0.12,1941867.0,Toa Baja,Puerto Rico,949.0,1300.0
150000.0,4.0,3.0,0.37,,Toa Baja,Puerto Rico,949.0,1300.0
126500.0,3.0,2.0,0.39,827946.0,Toa Alta,Puerto Rico,953.0,1577.0
125000.0,4.0,4.0,0.08,,Toa Alta,Puerto Rico,953.0,2068.0
75000.0,2.0,1.0,0.37,1296737.0,Toa Alta,Puerto Rico,953.0,645.0
181000.0,4.0,3.0,0.37,1867422.0,Toa Alta,Puerto Rico,953.0,1720.0
399000.0,3.0,3.0,0.37,914212.0,Toa Alta,Puerto Rico,953.0,1519.0
269000.0,4.0,3.0,0.37,1628451.0,Toa Alta,Puerto Rico,953.0,1701.0
65000.0,,,0.1,1668987.0,Toa Alta,Puerto Rico,953.0,2600.0
50000.0,4.0,2.0,0.42,1946165.0,Bayamon,Puerto Rico,956.0,1500.0
94000.0,3.0,3.0,0.05,1940273.0,Bayamon,Puerto Rico,956.0,1300.0
250000.0,3.0,3.0,0.13,1985073.0,Bayamon,Puerto Rico,956.0,1440.0
450000.0,5.0,5.0,0.56,1855522.0,Bayamon,Puerto Rico,956.0,3519.0
116000.0,4.0,2.0,0.07,1881189.0,Bayamon,Puerto Rico,956.0,1216.0
188000.0,3.0,2.0,0.35,1856985.0,Bayamon,Puerto Rico,956.0,1214.0
268000.0,4.0,3.0,0.07,560255.0,San Juan,Puerto Rico,956.0,1800.0
163000.0,3.0,2.0,0.05,1710514.0,Bayamon,Puerto Rico,956.0,1178.0
300000.0,,,0.11,1843430.0,Bayamon,Puerto Rico,956.0,3079.0
420000.0,,,0.07,1876017.0,Bayamon,Puerto Rico,956.0,2911.0
540000.0,,,0.12,1876018.0,Bayamon,Puerto Rico,956.0,5553.0
720000.0,,,0.08,1652854.0,Bayamon,Puerto Rico,956.0,4393.0
720000.0,,,0.1,1876016.0,Bayamon,Puerto Rico,956.0,6134.0
165000.0,6.0,4.0,0.4,1382551.0,Bayamon,Puerto Rico,957.0,2562.0
94000.0,3.0,2.0,300.0,,Bayamon,Puerto Rico,957.0,900.0
74000.0,3.0,2.0,0.07,1837254.0,Bayamon,Puerto Rico,957.0,776.0
375000.0,4.0,3.0,0.37,1854794.0,Bayamon,Puerto Rico,957.0,2000.0
36000.0,3.0,1.0,0.37,1844905.0,Bayamon,Puerto Rico,959.0,835.0
160000.0,4.0,2.0,0.01,1670096.0,Bayamon,Puerto Rico,959.0,1680.0
148000.0,3.0,2.0,1.64,1900798.0,Bayamon,Puerto Rico,959.0,1143.0
86600.0,4.0,2.0,0.37,694666.0,Bayamon,Puerto Rico,959.0,1100.0
95000.0,3.0,3.0,0.06,2001240.0,Bayamon,Puerto Rico,959.0,752.0
113000.0,3.0,1.0,0.37,1901857.0,Bayamon,Puerto Rico,959.0,900.0
135000.0,3.0,1.0,0.01,1312036.0,Bayamon,Puerto Rico,959.0,700.0
185500.0,4.0,2.0,0.37,1954246.0,Bayamon,Puerto Rico,959.0,1700.0
124000.0,4.0,2.0,0.37,384646.0,Bayamon,Puerto Rico,959.0,1100.0
1350000.0,,,0.25,703582.0,San Juan,Puerto Rico,959.0,6500.0
128000.0,1.0,1.0,0.37,1174219.0,San Juan,Puerto Rico,959.0,660.0
5550000.0,5.0,6.0,0.93,1389006.0,Bayamon,Puerto Rico,960.0,5219.0
70000.0,3.0,1.0,0.37,1071246.0,San Juan,Puerto Rico,961.0,914.0
62000.0,3.0,1.0,0.37,1880344.0,Bayamon,Puerto Rico,961.0,794.0
95000.0,3.0,3.0,0.37,956507.0,Bayamon,Puerto Rico,961.0,752.0
160000.0,3.0,1.0,0.37,1978676.0,Bayamon,Puerto Rico,961.0,1000.0
135000.0,3.0,1.0,0.01,270771.0,Bayamon,Puerto Rico,961.0,782.0
170000.0,3.0,3.0,0.11,1987553.0,San Juan,Puerto Rico,926.0,1500.0
925000.0,4.0,5.0,0.26,1941870.0,San Juan,Puerto Rico,926.0,3459.0
265000.0,3.0,3.0,0.37,1842059.0,San Juan,Puerto Rico,926.0,1550.0
895000.0,5.0,3.0,0.21,1011054.0,San Juan,Puerto Rico,926.0,3672.0
875000.0,4.0,3.0,0.11,1649223.0,San Juan,Puerto Rico,926.0,2882.0
575000.0,4.0,3.0,0.6,715928.0,San Juan,Puerto Rico,926.0,4600.0
65000.0,2.0,1.0,0.37,609474.0,San Juan,Puerto Rico,926.0,500.0
87000.0,4.0,2.0,0.37,274249.0,San Juan,Puerto Rico,926.0,1114.0
1125000.0,4.0,5.0,0.25,868719.0,San Juan,Puerto Rico,926.0,3212.0
62000.0,2.0,1.0,0.37,1952900.0,Rio Piedras,Puerto Rico,926.0,798.0
975000.0,4.0,4.0,0.37,1732432.0,San Juan,Puerto Rico,926.0,3700.0
750000.0,4.0,4.0,0.23,731654.0,San Juan,Puerto Rico,926.0,6200.0
83000.0,4.0,2.0,0.01,1896058.0,San Juan,Puerto Rico,926.0,1582.0
350000.0,4.0,2.0,1261.0,472634.0,San Juan,Puerto Rico,926.0,2820.0
1400000.0,2.0,2.0,0.37,57168.0,San Juan,Puerto Rico,926.0,2190.0
234000.0,4.0,3.0,0.12,1957858.0,San Juan,Puerto Rico,926.0,2200.0
585000.0,4.0,4.0,100000.0,1930360.0,San Juan,Puerto Rico,926.0,3300.0
169900.0,4.0,3.0,1.0,1967833.0,Bayamon,Puerto Rico,956.0,2765.0
89000.0,4.0,3.0,0.07,329184.0,Guaynabo,Puerto Rico,965.0,1072.0
685000.0,5.0,4.0,0.5,1855391.0,Guaynabo,Puerto Rico,965.0,2790.0
925000.0,4.0,3.0,0.25,12227.0,Guaynabo,Puerto Rico,966.0,4800.0
325000.0,4.0,3.0,0.15,1312497.0,Guaynabo,Puerto Rico,966.0,2805.0
100000.0,2.0,2.0,338.0,1923913.0,Guaynabo,Puerto Rico,966.0,1100.0
235000.0,6.0,4.0,0.37,,Guaynabo,Puerto Rico,966.0,3000.0
3950000.0,4.0,4.0,0.41,1394149.0,Guaynabo,Puerto Rico,966.0,4160.0
695000.0,6.0,4.0,0.02,1885055.0,Guaynabo,Puerto Rico,966.0,3240.0
850000.0,4.0,6.0,0.14,1324677.0,Guaynabo,Puerto Rico,966.0,3400.0
1800000.0,4.0,6.0,0.37,75295.0,Guaynabo,Puerto Rico,966.0,5350.0
69000.0,4.0,2.0,0.05,1448184.0,Guaynabo,Puerto Rico,968.0,1095.0
190000.0,3.0,2.0,0.37,1842169.0,Guaynabo,Puerto Rico,968.0,1401.0
425000.0,6.0,4.0,0.1,480852.0,Guaynabo,Puerto Rico,968.0,4500.0
300000.0,6.0,5.0,0.37,,Guaynabo,Puerto Rico,969.0,2791.0
240000.0,6.0,4.0,0.15,1985070.0,Guaynabo,Puerto Rico,969.0,3050.0
1800000.0,3.0,3.0,0.62,,Guaynabo,Puerto Rico,969.0,2108.0
295000.0,3.0,4.0,0.37,1712322.0,Guaynabo,Puerto Rico,969.0,2157.0
280000.0,3.0,2.0,0.03,1667520.0,Guaynabo,Puerto Rico,969.0,1553.0
295000.0,3.0,4.0,0.04,1228971.0,Guaynabo,Puerto Rico,969.0,1882.0
895000.0,5.0,4.0,0.1,1897248.0,Guaynabo,Puerto Rico,969.0,4775.0
385000.0,3.0,3.0,0.76,595041.0,Guaynabo,Puerto Rico,969.0,1778.0
569000.0,4.0,4.0,0.04,1712563.0,Guaynabo,Puerto Rico,969.0,3000.0
329500.0,4.0,3.0,0.08,1927729.0,Guaynabo,Puerto Rico,969.0,2022.0
800000.0,3.0,3.0,0.13,297101.0,Guaynabo,Puerto Rico,969.0,2200.0
2450000.0,4.0,4.0,1.23,1260378.0,Guaynabo,Puerto Rico,969.0,4523.0
987000.0,4.0,5.0,0.11,1563424.0,Guaynabo,Puerto Rico,969.0,2900.0
749000.0,4.0,3.0,0.37,1880486.0,Guaynabo,Puerto Rico,969.0,2269.0
1975000.0,5.0,5.0,0.22,1843822.0,Guaynabo,Puerto Rico,969.0,3956.0
190000.0,5.0,3.0,0.04,1856188.0,Guaynabo,Puerto Rico,971.0,2120.0
1400000.0,6.0,8.0,0.45,917527.0,Guaynabo,Puerto Rico,971.0,9000.0
650000.0,7.0,5.0,0.05,1884199.0,Guaynabo,Puerto Rico,971.0,3673.0
2950000.0,4.0,4.0,0.55,1854917.0,Guaynabo,Puerto Rico,971.0,5485.0
1400000.0,6.0,8.0,0.54,917528.0,Guaynabo,Puerto Rico,971.0,9000.0
3300000.0,7.0,6.0,1.3,955026.0,San Juan,Puerto Rico,976.0,8500.0
99900.0,3.0,2.0,0.37,1902818.0,Trujillo Alto,Puerto Rico,976.0,1174.0
89000.0,3.0,2.0,0.02,1320008.0,Trujillo Alto,Puerto Rico,976.0,1006.0
55000.0,2.0,1.0,0.01,1862030.0,Trujillo Alto,Puerto Rico,976.0,768.0
499999.0,5.0,5.0,0.37,1839781.0,Trujillo Alto,Puerto Rico,976.0,2878.0
91000.0,3.0,2.0,0.37,1988566.0,Trujillo Alto,Puerto Rico,976.0,998.0
144000.0,3.0,2.0,0.15,298756.0,Trujillo Alto,Puerto Rico,976.0,1364.0
395000.0,4.0,4.0,0.05,1878450.0,Trujillo Alto,Puerto Rico,976.0,2000.0
600000.0,,,0.16,1868176.0,Trujillo Alto,Puerto Rico,976.0,9300.0
48000.0,5.0,2.0,0.02,1319994.0,Carolina,Puerto Rico,979.0,5475.0
295000.0,1.0,1.0,68.54,,Carolina,Puerto Rico,979.0,737.0
330000.0,2.0,1.0,0.02,1126973.0,Carolina,Puerto Rico,979.0,745.0
625000.0,2.0,3.0,0.37,1812953.0,Carolina,Puerto Rico,979.0,1734.0
400000.0,2.0,2.0,0.37,1482710.0,Carolina,Puerto Rico,979.0,1124.0
695000.0,2.0,3.0,0.37,1812954.0,Carolina,Puerto Rico,979.0,1734.0
525000.0,3.0,2.0,0.37,1512387.0,Carolina,Puerto Rico,979.0,1508.0
369000.0,2.0,1.0,0.37,112794.0,Carolina,Puerto Rico,979.0,937.0
250000.0,1.0,1.0,0.37,1126972.0,Carolina,Puerto Rico,979.0,500.0
575000.0,3.0,2.0,0.37,,Carolina,Puerto Rico,979.0,1501.0
335000.0,1.0,1.0,0.37,1280809.0,Carolina,Puerto Rico,979.0,770.0
475000.0,2.0,2.0,1.72,1015111.0,Carolina,Puerto Rico,979.0,1162.0
3600000.0,,,0.1,1619660.0,Carolina,Puerto Rico,979.0,4784.0
1400000.0,2.0,2.0,0.01,6386.0,Carolina,Puerto Rico,979.0,3000.0
495000.0,2.0,1.0,0.37,1501068.0,Carolina,Puerto Rico,979.0,987.0
4700000.0,3.0,4.0,0.1,1252747.0,Carolina,Puerto Rico,979.0,4365.0
2000000.0,5.0,5.0,0.37,,Carolina,Puerto Rico,979.0,3582.0
5000000.0,,,0.74,1988284.0,Carolina,Puerto Rico,979.0,18000.0
375000.0,2.0,2.0,4.48,1856937.0,Carolina,Puerto Rico,982.0,1200.0
145000.0,4.0,2.0,0.09,1884233.0,Carolina,Puerto Rico,982.0,1219.0
113000.0,,,0.09,524870.0,Carolina,Puerto Rico,983.0,2522.0
145000.0,3.0,2.0,0.03,270443.0,Carolina,Puerto Rico,983.0,1490.0
117000.0,3.0,2.0,0.02,1988117.0,Carolina,Puerto Rico,983.0,923.0
209000.0,3.0,2.0,1.0,,Carolina,Puerto Rico,983.0,1229.0
485000.0,3.0,2.0,0.08,1988143.0,Carolina,Puerto Rico,983.0,1785.0
72500.0,3.0,2.0,0.06,89342.0,Carolina,Puerto Rico,985.0,2038.0
164432.0,4.0,2.0,0.37,,Carolina,Puerto Rico,985.0,1200.0
125000.0,2.0,1.0,0.02,957155.0,Carolina,Puerto Rico,985.0,860.0
100000.0,3.0,2.0,0.08,669404.0,Carolina,Puerto Rico,985.0,1529.0
100000.0,3.0,2.0,0.37,652191.0,Carolina,Puerto Rico,985.0,1099.0
135000.0,3.0,2.0,0.37,467018.0,Carolina,Puerto Rico,985.0,1248.0
130000.0,4.0,3.0,0.08,1739513.0,Carolina,Puerto Rico,985.0,1302.0
480000.0,,,0.1,727072.0,Carolina,Puerto Rico,985.0,3012.0
850000.0,,,0.63,563203.0,Carolina,Puerto Rico,985.0,12032.0
75000.0,2.0,2.0,0.37,1840566.0,Carolina,Puerto Rico,987.0,1079.0
95000.0,4.0,2.0,0.02,1320009.0,Carolina,Puerto Rico,987.0,303.0
147000.0,3.0,2.0,0.09,1855331.0,Carolina,Puerto Rico,987.0,1405.0
164000.0,3.0,2.0,0.03,1161372.0,Carolina,Puerto Rico,987.0,1476.0
110000.0,3.0,2.0,0.02,1320014.0,Carolina,Puerto Rico,987.0,1154.0
210000.0,,1.0,0.37,1837277.0,Carolina,Puerto Rico,987.0,375.0
345000.0,1.0,1.0,0.37,1757630.0,Carolina,Puerto Rico,987.0,632.0
180000.0,2.0,1.0,0.34,732726.0,Agawam,Massachusetts,1001.0,676.0
169900.0,2.0,2.0,0.37,1194249.0,Agawam,Massachusetts,1001.0,892.0
242000.0,2.0,2.0,0.37,913299.0,Agawam,Massachusetts,1001.0,1428.0
299950.0,2.0,2.0,0.37,560791.0,Agawam,Massachusetts,1001.0,1659.0
239900.0,3.0,1.0,0.46,849166.0,Agawam,Massachusetts,1001.0,1196.0
525000.0,3.0,3.0,0.45,1813270.0,Agawam,Massachusetts,1001.0,2314.0
289900.0,3.0,2.0,0.36,1698080.0,Agawam,Massachusetts,1001.0,1276.0
239900.0,2.0,3.0,0.37,384866.0,Agawam,Massachusetts,1001.0,1229.0
249900.0,2.0,1.0,0.37,531642.0,Agawam,Massachusetts,1001.0,860.0
275000.0,4.0,2.0,0.11,1450487.0,Agawam,Massachusetts,1001.0,1732.0
335000.0,6.0,2.0,0.24,1170557.0,Agawam,Massachusetts,1001.0,1800.0
200000.0,2.0,2.0,0.37,198108.0,Agawam,Massachusetts,1001.0,1136.0
384900.0,3.0,2.0,0.46,1244899.0,Agawam,Massachusetts,1001.0,1476.0
175000.0,2.0,2.0,0.37,1189662.0,Agawam,Massachusetts,1001.0,1056.0
195000.0,2.0,2.0,0.37,1244545.0,Agawam,Massachusetts,1001.0,960.0
239900.0,2.0,2.0,0.37,1667534.0,Agawam,Massachusetts,1001.0,1386.0
779900.0,4.0,3.0,1.63,800715.0,Agawam,Massachusetts,1001.0,2910.0
199999.0,3.0,2.0,1.76,1745924.0,Agawam,Massachusetts,1001.0,1968.0
489900.0,3.0,2.0,0.37,594830.0,Agawam,Massachusetts,1001.0,1880.0
489900.0,3.0,2.0,0.37,594845.0,Agawam,Massachusetts,1001.0,1880.0
489900.0,3.0,2.0,0.37,594810.0,Agawam,Massachusetts,1001.0,1880.0
489900.0,3.0,2.0,0.37,594763.0,Agawam,Massachusetts,1001.0,1880.0
489900.0,3.0,2.0,0.37,594847.0,Agawam,Massachusetts,1001.0,1880.0
419000.0,4.0,2.0,2.0,1417448.0,Pelham,Massachusetts,1002.0,1607.0
745000.0,4.0,3.0,0.56,59271.0,Amherst,Massachusetts,1002.0,2847.0
875000.0,4.0,4.0,1.5,1470871.0,Pelham,Massachusetts,1002.0,4366.0
699900.0,4.0,4.0,0.77,197868.0,Amherst,Massachusetts,1002.0,3879.0
275000.0,3.0,2.0,0.16,1308332.0,Amherst,Massachusetts,1002.0,1280.0
880000.0,6.0,5.0,0.39,581097.0,Amherst,Massachusetts,1002.0,3246.0
425000.0,3.0,1.0,1.39,1615461.0,Amherst,Massachusetts,1002.0,1748.0
415000.0,4.0,2.0,0.49,816546.0,Amherst,Massachusetts,1002.0,1814.0
232000.0,2.0,1.0,0.37,764122.0,Amherst,Massachusetts,1002.0,899.0
390000.0,3.0,2.0,0.5,236564.0,Amherst,Massachusetts,1002.0,1128.0
